,index_id,Rev_Date,Date,Store,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Month,Year,Week,sales_diff
5282,37-2012-08-31,2012-08-31,2012-08-31,37,538344.1,0,84.79,3.638,220.9853964,6.623,8,2012,35,15679.059999999998
5257,37-2012-09-03,2012-09-03,2012-09-03,37,535937.25,0,63.19,3.669,219.7437314,7.244,9,2012,36,-2406.8499999999767
5284,37-2012-09-14,2012-09-14,2012-09-14,37,514651.74,0,78.16,3.717,221.2601207,6.623,9,2012,37,-21285.51000000001
5285,37-2012-09-21,2012-09-21,2012-09-21,37,521320.98,0,75.98,3.721,221.4578604,6.623,9,2012,38,6669.239999999991
5286,37-2012-09-28,2012-09-28,2012-09-28,37,527953.14,0,79.49,3.666,221.6556,6.623,9,2012,39,6632.160000000033
5253,37-2012-10-02,2012-10-02,2012-10-02,37,527041.46,1,54.49,3.409,218.9551002,7.244,10,2012,40,-911.6800000000512
5279,37-2012-10-08,2012-10-08,2012-10-08,37,500964.59,0,84.41,3.494,220.6404663,6.623,10,2012,41,-26076.869999999937
5289,37-2012-10-19,2012-10-19,2012-10-19,37,551969.1,0,74.06,3.594,222.0951719,6.228,10,2012,42,51004.50999999995
5290,37-2012-10-26,2012-10-26,2012-10-26,37,534738.43,0,74.39,3.506,222.1136566,6.228,10,2012,43,-17230.669999999925
5266,37-2012-11-05,2012-11-05,2012-11-05,37,527983.04,0,76.55,3.688,220.4075581,6.989,11,2012,45,-6755.390000000014
5288,37-2012-12-10,2012-12-10,2012-12-10,37,521810.75,0,71.28,3.601,222.0510793,6.228,12,2012,50,-6172.290000000037
5325,38-2010-01-10,2010-01-10,2010-01-10,38,360256.58,0,85.2,3.001,126.2346,14.313,1,2010,1,-161554.16999999998
5299,38-2010-02-04,2010-02-04,2010-02-04,38,368929.55,0,59.84,3.086,126.6034839,14.099,2,2010,5,8672.969999999972
5312,38-2010-02-07,2010-02-07,2010-02-07,38,361181.48,0,91.98,3.105,126.1392,14.18,2,2010,5,-7748.070000000007
5293,38-2010-02-19,2010-02-19,2010-02-19,38,327237.92,0,54.83,2.915,126.5262857,13.975,2,2010,7,-33943.56
5294,38-2010-02-26,2010-02-26,2010-02-26,38,334222.73,0,50.23,2.825,126.5522857,13.975,2,2010,8,6984.809999999998
5321,38-2010-03-09,2010-03-09,2010-03-09,38,377096.55,0,83.12,3.087,126.1019355,14.18,3,2010,10,42873.82000000001
5334,38-2010-03-12,2010-03-12,2010-03-12,38,351925.36,0,43.33,3.041,126.7313333,14.313,3,2010,10,-25171.190000000002
5297,38-2010-03-19,2010-03-19,2010-03-19,38,333025.47,0,59.57,3.054,126.6066452,13.975,3,2010,11,-18899.890000000014
5298,38-2010-03-26,2010-03-26,2010-03-26,38,335858.11,0,60.06,3.083,126.6050645,13.975,3,2010,12,2832.640000000014
5308,38-2010-04-06,2010-04-06,2010-04-06,38,376184.88,0,81.39,2.941,126.1360645,14.099,4,2010,14,40326.77000000002
5301,38-2010-04-16,2010-04-16,2010-04-16,38,337723.49,0,64.95,3.109,126.5621,14.099,4,2010,15,-38461.390000000014
5302,38-2010-04-23,2010-04-23,2010-04-23,38,335121.82,0,64.55,3.05,126.4713333,14.099,4,2010,16,-2601.6699999999837
5303,38-2010-04-30,2010-04-30,2010-04-30,38,337979.65,0,67.38,3.105,126.3805667,14.099,4,2010,17,2857.8300000000163
5291,38-2010-05-02,2010-05-02,2010-05-02,38,358496.14,0,49.47,2.962,126.4420645,13.975,5,2010,17,20516.48999999999
5295,38-2010-05-03,2010-05-03,2010-05-03,38,372239.89,0,53.77,2.987,126.5782857,13.975,5,2010,18,13743.75
5330,38-2010-05-11,2010-05-11,2010-05-11,38,380870.09,0,65.49,3.129,126.4912903,14.313,5,2010,19,8630.200000000012
5305,38-2010-05-14,2010-05-14,2010-05-14,38,346174.3,0,68.44,3.145,126.2085484,14.099,5,2010,19,-34695.79000000004
5306,38-2010-05-21,2010-05-21,2010-05-21,38,340497.08,0,76.2,3.12,126.1843871,14.099,5,2010,20,-5677.219999999972
5307,38-2010-05-28,2010-05-28,2010-05-28,38,326469.43,0,67.84,3.058,126.1602258,14.099,5,2010,21,-14027.650000000023
5317,38-2010-06-08,2010-06-08,2010-06-08,38,378574.44,0,92.95,3.123,126.0854516,14.18,6,2010,23,52105.01000000001
5310,38-2010-06-18,2010-06-18,2010-06-18,38,335691.85,0,81.06,3.043,126.114,14.099,6,2010,24,-42882.590000000026
5311,38-2010-06-25,2010-06-25,2010-06-25,38,322046.76,0,87.27,3.084,126.1266,14.099,6,2010,25,-13645.089999999967
5304,38-2010-07-05,2010-07-05,2010-07-05,38,383657.44,0,70.15,3.127,126.2898,14.099,7,2010,27,61610.67999999999
5314,38-2010-07-16,2010-07-16,2010-07-16,38,338277.71,0,97.18,3.094,126.1498065,14.18,7,2010,28,-45379.72999999998
5315,38-2010-07-23,2010-07-23,2010-07-23,38,328336.85,0,99.22,3.112,126.1283548,14.18,7,2010,29,-9940.860000000044
5316,38-2010-07-30,2010-07-30,2010-07-30,38,336378.38,0,96.31,3.017,126.1069032,14.18,7,2010,30,8041.530000000028
5326,38-2010-08-10,2010-08-10,2010-08-10,38,351271.36,0,71.82,3.013,126.2791667,14.313,8,2010,32,14892.979999999981
5318,38-2010-08-13,2010-08-13,2010-08-13,38,341400.72,0,87.01,3.159,126.064,14.18,8,2010,32,-9870.640000000014
5319,38-2010-08-20,2010-08-20,2010-08-20,38,329139.73,0,92.81,3.041,126.0766452,14.18,8,2010,33,-12260.98999999999
5320,38-2010-08-27,2010-08-27,2010-08-27,38,322868.56,0,93.19,3.129,126.0892903,14.18,8,2010,34,-6271.169999999984
5300,38-2010-09-04,2010-09-04,2010-09-04,38,341630.46,0,59.25,3.09,126.6019032,14.099,9,2010,35,18761.900000000023
5313,38-2010-09-07,2010-09-07,2010-09-07,38,343850.34,0,90.37,3.1,126.1518,14.18,9,2010,36,2219.8800000000047
5323,38-2010-09-17,2010-09-17,2010-09-17,38,336253.19,0,82.45,3.028,126.1454667,14.18,9,2010,37,-7597.150000000023
5324,38-2010-09-24,2010-09-24,2010-09-24,38,330604.9,0,81.77,2.939,126.1900333,14.18,9,2010,38,-5648.289999999979
5322,38-2010-10-09,2010-10-09,2010-10-09,38,336227.69,1,83.63,3.044,126.1145806,14.18,10,2010,40,5622.789999999979
5335,38-2010-10-12,2010-10-12,2010-10-12,38,355965.23,0,50.01,3.203,126.7934,14.313,10,2010,41,19737.53999999998
5327,38-2010-10-15,2010-10-15,2010-10-15,38,337743.26,0,75.0,2.976,126.3266774,14.313,10,2010,41,-18221.969999999972
5328,38-2010-10-22,2010-10-22,2010-10-22,38,339042.18,0,68.85,3.014,126.3815484,14.313,10,2010,42,1298.9199999999837
5329,38-2010-10-29,2010-10-29,2010-10-29,38,341219.63,0,61.09,3.016,126.4364194,14.313,10,2010,43,2177.4500000000116
5309,38-2010-11-06,2010-11-06,2010-11-06,38,354828.65,0,90.84,2.949,126.1119032,14.099,11,2010,44,13609.020000000019
5332,38-2010-11-19,2010-11-19,2010-11-19,38,348593.99,0,58.18,3.161,126.6072,14.313,11,2010,46,-6234.660000000033
5333,38-2010-11-26,2010-11-26,2010-11-26,38,360857.98,1,47.66,3.162,126.6692667,14.313,11,2010,47,12263.98999999999
5292,38-2010-12-02,2010-12-02,2010-12-02,38,342214.9,1,47.87,2.946,126.4962581,13.975,12,2010,48,-18643.079999999958
5296,38-2010-12-03,2010-12-03,2010-12-03,38,342023.92,0,50.11,2.925,126.6042857,13.975,12,2010,48,-190.98000000003958
5331,38-2010-12-11,2010-12-11,2010-12-11,38,340147.2,0,57.79,3.13,126.5461613,14.313,12,2010,49,-1876.719999999972
5336,38-2010-12-17,2010-12-17,2010-12-17,38,334441.15,0,52.77,3.236,126.8794839,14.313,12,2010,50,-5706.049999999988
5337,38-2010-12-24,2010-12-24,2010-12-24,38,369106.72,0,52.02,3.236,126.9835806,14.313,12,2010,51,34665.56999999995
5338,38-2010-12-31,2010-12-31,2010-12-31,38,303908.81,1,45.64,3.148,127.0876774,14.313,12,2010,52,-65197.909999999974
5351,38-2011-01-04,2011-01-04,2011-01-04,38,382098.13,0,63.63,3.772,128.7199355,13.736,1,2011,1,78189.32
5364,38-2011-01-07,2011-01-07,2011-01-07,38,387334.04,0,89.85,3.842,129.0894,13.503,1,2011,1,5235.909999999974
5340,38-2011-01-14,2011-01-14,2011-01-14,38,356138.79,0,43.15,3.312,127.3009355,14.021,1,2011,2,-31195.25
5341,38-2011-01-21,2011-01-21,2011-01-21,38,341098.08,0,53.53,3.223,127.4404839,14.021,1,2011,3,-15040.709999999963
5342,38-2011-01-28,2011-01-28,2011-01-28,38,357557.16,0,50.74,3.342,127.5800323,14.021,1,2011,4,16459.079999999958
5373,38-2011-02-09,2011-02-09,2011-02-09,38,416953.51,0,93.66,3.798,129.3259355,13.503,2,2011,6,59396.350000000035
5386,38-2011-02-12,2011-02-12,2011-02-12,38,411252.02,0,52.5,3.701,129.8459667,12.89,2,2011,6,-5701.489999999991
5345,38-2011-02-18,2011-02-18,2011-02-18,38,364606.7,0,53.35,3.43,127.99525,14.021,2,2011,7,-46645.32000000001
5346,38-2011-02-25,2011-02-25,2011-02-25,38,354232.34,0,48.45,3.53,128.13,14.021,2,2011,8,-10374.359999999986
5360,38-2011-03-06,2011-03-06,2011-03-06,38,396826.06,0,71.81,4.031,129.0490323,13.736,3,2011,9,42593.71999999997
5349,38-2011-03-18,2011-03-18,2011-03-18,38,349459.95,0,64.21,3.692,128.5121935,14.021,3,2011,11,-47366.109999999986
5350,38-2011-03-25,2011-03-25,2011-03-25,38,351541.62,0,54.4,3.909,128.6160645,14.021,3,2011,12,2081.6699999999837
5343,38-2011-04-02,2011-04-02,2011-04-02,38,402341.76,0,45.14,3.348,127.7195806,14.021,4,2011,13,50800.140000000014
5347,38-2011-04-03,2011-04-03,2011-04-03,38,405429.43,0,51.72,3.674,128.26475,14.021,4,2011,13,3087.6699999999837
5382,38-2011-04-11,2011-04-11,2011-04-11,38,436970.1,0,59.77,3.828,129.8051935,12.89,4,2011,15,31540.669999999984
5353,38-2011-04-15,2011-04-15,2011-04-15,38,362758.94,0,57.63,3.868,128.9107333,13.736,4,2011,15,-74211.15999999997
5354,38-2011-04-22,2011-04-22,2011-04-22,38,362952.34,0,72.12,4.134,128.9553,13.736,4,2011,16,193.40000000002328
5355,38-2011-04-29,2011-04-29,2011-04-29,38,344225.99,0,68.27,4.151,128.9998667,13.736,4,2011,17,-18726.350000000035
5369,38-2011-05-08,2011-05-08,2011-05-08,38,437631.44,0,90.61,3.803,129.1846452,13.503,5,2011,18,93405.45000000001
5357,38-2011-05-13,2011-05-13,2011-05-13,38,366977.79,0,70.93,4.202,129.089,13.736,5,2011,19,-70653.65000000002
5358,38-2011-05-20,2011-05-20,2011-05-20,38,365730.76,0,66.59,4.169,129.0756774,13.736,5,2011,20,-1247.0299999999697
5359,38-2011-05-27,2011-05-27,2011-05-27,38,356886.1,0,76.67,4.087,129.0623548,13.736,5,2011,21,-8844.660000000033
5356,38-2011-06-05,2011-06-05,2011-06-05,38,422186.65,0,68.4,4.193,129.0444333,13.736,6,2011,22,65300.55000000005
5362,38-2011-06-17,2011-06-17,2011-06-17,38,356797.0,0,86.84,3.935,129.0432,13.736,6,2011,24,-65389.65000000002
5363,38-2011-06-24,2011-06-24,2011-06-24,38,354078.95,0,88.95,3.898,129.0663,13.736,6,2011,25,-2718.0499999999884
5339,38-2011-07-01,2011-07-01,2011-07-01,38,386344.54,0,37.64,3.287,127.1917742,14.021,7,2011,26,32265.589999999967
5378,38-2011-07-10,2011-07-10,2011-07-10,38,449516.29,0,70.44,3.827,129.6938,12.89,7,2011,27,63171.75
5366,38-2011-07-15,2011-07-15,2011-07-15,38,367181.71,0,88.1,3.692,129.1338387,13.503,7,2011,28,-82334.57999999996
5367,38-2011-07-22,2011-07-22,2011-07-22,38,365562.67,0,91.17,3.794,129.1507742,13.503,7,2011,29,-1619.0400000000373
5368,38-2011-07-29,2011-07-29,2011-07-29,38,355131.33,0,93.29,3.805,129.1677097,13.503,7,2011,30,-10431.339999999967
5352,38-2011-08-04,2011-08-04,2011-08-04,38,392152.3,0,64.47,4.003,128.8238065,13.736,8,2011,31,37020.96999999997
5365,38-2011-08-07,2011-08-07,2011-08-07,38,399699.17,0,89.9,3.705,129.1125,13.503,8,2011,31,7546.869999999995
5371,38-2011-08-19,2011-08-19,2011-08-19,38,362224.7,0,91.74,3.743,129.2405806,13.503,8,2011,33,-37474.46999999997
5372,38-2011-08-26,2011-08-26,2011-08-26,38,365672.55,0,94.61,3.74,129.2832581,13.503,8,2011,34,3447.8499999999767
5374,38-2011-09-09,2011-09-09,2011-09-09,38,397771.68,1,88.0,3.913,129.3686129,13.503,9,2011,36,32099.130000000005
5387,38-2011-09-12,2011-09-12,2011-09-12,38,435401.64,0,42.17,3.644,129.8555333,12.89,9,2011,37,37629.96000000002
5375,38-2011-09-16,2011-09-16,2011-09-16,38,408188.88,0,76.36,3.918,129.4306,13.503,9,2011,37,-27212.76000000001
5376,38-2011-09-23,2011-09-23,2011-09-23,38,394665.28,0,82.95,3.789,129.5183333,13.503,9,2011,38,-13523.599999999977
5377,38-2011-09-30,2011-09-30,2011-09-30,38,366819.84,0,83.26,3.877,129.6060667,13.503,9,2011,39,-27845.440000000002
5361,38-2011-10-06,2011-10-06,2011-10-06,38,381763.02,0,78.72,3.981,129.0357097,13.736,10,2011,40,14943.179999999993
5379,38-2011-10-14,2011-10-14,2011-10-14,38,400430.78,0,67.31,3.805,129.7706452,12.89,10,2011,41,18667.76000000001
5380,38-2011-10-21,2011-10-21,2011-10-21,38,402709.17,0,73.05,3.842,129.7821613,12.89,10,2011,42,2278.3899999999558
5381,38-2011-10-28,2011-10-28,2011-10-28,38,378539.17,0,67.41,3.727,129.7936774,12.89,10,2011,43,-24170.0
5344,38-2011-11-02,2011-11-02,2011-11-02,38,377672.46,1,51.3,3.381,127.859129,14.021,11,2011,44,-866.7099999999627
5348,38-2011-11-03,2011-11-03,2011-11-03,38,357897.18,0,57.75,3.818,128.3995,14.021,11,2011,44,-19775.280000000028
5383,38-2011-11-11,2011-11-11,2011-11-11,38,411116.95,0,48.76,3.824,129.8167097,12.89,11,2011,45,53219.77000000002
5384,38-2011-11-18,2011-11-18,2011-11-18,38,392003.13,0,54.2,3.813,129.8268333,12.89,11,2011,46,-19113.820000000007
5385,38-2011-11-25,2011-11-25,2011-11-25,38,393715.71,1,53.25,3.622,129.8364,12.89,11,2011,47,1712.5800000000163
5370,38-2011-12-08,2011-12-08,2011-12-08,38,387844.05,0,91.04,3.701,129.2015806,13.503,12,2011,49,-5871.660000000033
5388,38-2011-12-16,2011-12-16,2011-12-16,38,404283.84,0,43.29,3.6,129.8980645,12.89,12,2011,50,16439.790000000037
5389,38-2011-12-23,2011-12-23,2011-12-23,38,419717.41,0,45.4,3.541,129.9845484,12.89,12,2011,51,15433.569999999949
5390,38-2011-12-30,2011-12-30,2011-12-30,38,342667.35,1,44.64,3.428,130.0710323,12.89,12,2011,52,-77050.06
5412,38-2012-01-06,2012-01-06,2012-01-06,38,435579.7,0,78.11,4.277,130.9592258,11.627,1,2012,1,92912.35000000003
5392,38-2012-01-13,2012-01-13,2012-01-13,38,423260.82,0,48.07,3.657,130.244,12.187,1,2012,2,-12318.880000000005
5393,38-2012-01-20,2012-01-20,2012-01-20,38,405215.91,0,46.2,3.66,130.2792258,12.187,1,2012,3,-18044.910000000033
5394,38-2012-01-27,2012-01-27,2012-01-27,38,412882.31,0,50.43,3.675,130.3144516,12.187,1,2012,4,7666.400000000023
5399,38-2012-02-03,2012-02-03,2012-02-03,38,471115.38,0,52.27,4.178,130.6457931,12.187,2,2012,5,58233.07000000001
5397,38-2012-02-17,2012-02-17,2012-02-17,38,415513.97,0,51.8,3.781,130.4546207,12.187,2,2012,7,-55601.41000000003
5398,38-2012-02-24,2012-02-24,2012-02-24,38,409411.61,0,53.13,3.95,130.5502069,12.187,2,2012,8,-6102.359999999986
5395,38-2012-03-02,2012-03-02,2012-03-02,38,457711.68,0,50.58,3.702,130.3496774,12.187,3,2012,9,48300.07000000001
5421,38-2012-03-08,2012-03-08,2012-03-08,38,469311.17,0,88.16,3.76,130.737871,10.926,3,2012,10,11599.48999999999
5401,38-2012-03-16,2012-03-16,2012-03-16,38,428465.11,0,64.44,4.273,130.8261935,12.187,3,2012,11,-40846.06
5402,38-2012-03-23,2012-03-23,2012-03-23,38,412456.48,0,56.26,4.038,130.8966452,12.187,3,2012,12,-16008.630000000005
5403,38-2012-03-30,2012-03-30,2012-03-30,38,408679.36,0,64.36,4.294,130.9670968,12.187,3,2012,13,-3777.1199999999953
5408,38-2012-04-05,2012-04-05,2012-04-05,38,491755.69,0,76.03,4.171,131.136,11.627,4,2012,14,83076.33000000002
5405,38-2012-04-13,2012-04-13,2012-04-13,38,435790.74,0,64.28,4.254,131.108,11.627,4,2012,15,-55964.95000000001
5406,38-2012-04-20,2012-04-20,2012-04-20,38,401615.8,0,66.73,4.222,131.1173333,11.627,4,2012,16,-34174.94
5407,38-2012-04-27,2012-04-27,2012-04-27,38,419964.77,0,77.99,4.193,131.1266667,11.627,4,2012,17,18348.97000000003
5430,38-2012-05-10,2012-05-10,2012-05-10,38,458479.01,0,81.61,3.966,131.0756667,10.199,5,2012,19,38514.23999999999
5410,38-2012-05-18,2012-05-18,2012-05-18,38,412314.71,0,84.51,4.11,131.0983226,11.627,5,2012,20,-46164.29999999999
5411,38-2012-05-25,2012-05-25,2012-05-25,38,422810.12,0,83.84,4.293,131.0287742,11.627,5,2012,21,10495.409999999974
5391,38-2012-06-01,2012-06-01,2012-06-01,38,478483.2,0,50.43,3.599,130.1575161,12.187,6,2012,22,55673.080000000016
5404,38-2012-06-04,2012-06-04,2012-06-04,38,499267.66,0,64.05,4.121,131.0375484,11.627,6,2012,23,20784.459999999963
5417,38-2012-06-07,2012-06-07,2012-06-07,38,471086.22,0,89.13,3.765,130.7196333,10.926,6,2012,23,-28181.440000000002
5414,38-2012-06-15,2012-06-15,2012-06-15,38,430222.07,0,85.94,4.144,130.8295333,11.627,6,2012,24,-40864.149999999965
5415,38-2012-06-22,2012-06-22,2012-06-22,38,405938.35,0,91.61,4.014,130.7929,11.627,6,2012,25,-24283.72000000003
5416,38-2012-06-29,2012-06-29,2012-06-29,38,404634.36,0,90.47,3.875,130.7562667,11.627,6,2012,26,-1303.9899999999907
5426,38-2012-07-09,2012-07-09,2012-07-09,38,490274.82,1,88.52,4.124,130.9325484,10.926,7,2012,28,85640.46000000002
5418,38-2012-07-13,2012-07-13,2012-07-13,38,416036.75,0,95.61,3.723,130.683,10.926,7,2012,28,-74238.07
5419,38-2012-07-20,2012-07-20,2012-07-20,38,441683.74,0,85.53,3.726,130.7012903,10.926,7,2012,29,25646.98999999999
5420,38-2012-07-27,2012-07-27,2012-07-27,38,407186.47,0,93.47,3.769,130.7195806,10.926,7,2012,30,-34497.27000000002
5413,38-2012-08-06,2012-08-06,2012-08-06,38,448110.25,0,84.83,4.103,130.8896774,11.627,8,2012,32,40923.78000000003
5423,38-2012-08-17,2012-08-17,2012-08-17,38,411866.46,0,94.87,4.002,130.7909677,10.926,8,2012,33,-36243.78999999998
5424,38-2012-08-24,2012-08-24,2012-08-24,38,397428.22,0,85.32,4.055,130.8381613,10.926,8,2012,34,-14438.240000000049
5425,38-2012-08-31,2012-08-31,2012-08-31,38,424904.95,0,89.78,4.093,130.8853548,10.926,8,2012,35,27476.73000000004
5400,38-2012-09-03,2012-09-03,2012-09-03,38,452792.53,0,54.54,4.25,130.7413793,12.187,9,2012,36,27887.580000000016
5427,38-2012-09-14,2012-09-14,2012-09-14,38,430944.39,0,83.64,4.133,130.9776667,10.926,9,2012,37,-21848.140000000014
5428,38-2012-09-21,2012-09-21,2012-09-21,38,409600.98,0,82.97,4.125,131.0103333,10.926,9,2012,38,-21343.410000000033
5429,38-2012-09-28,2012-09-28,2012-09-28,38,398468.08,0,81.22,3.966,131.043,10.926,9,2012,39,-11132.899999999965
5396,38-2012-10-02,2012-10-02,2012-10-02,38,469787.38,1,52.27,3.722,130.3849032,12.187,10,2012,40,71319.29999999999
5422,38-2012-10-08,2012-10-08,2012-10-08,38,436690.13,0,95.91,3.811,130.7561613,10.926,10,2012,41,-33097.25
5432,38-2012-10-19,2012-10-19,2012-10-19,38,428806.46,0,68.66,4.449,131.1499677,10.199,10,2012,42,-7883.669999999984
5433,38-2012-10-26,2012-10-26,2012-10-26,38,417290.38,0,65.95,4.301,131.1930968,10.199,10,2012,43,-11516.080000000016
5409,38-2012-11-05,2012-11-05,2012-11-05,38,429914.6,0,77.27,4.186,131.1453333,11.627,11,2012,45,12624.219999999972
5431,38-2012-12-10,2012-12-10,2012-12-10,38,437320.66,0,71.74,4.468,131.1083333,10.199,12,2012,50,7406.059999999998
5468,39-2010-01-10,2010-01-10,2010-01-10,39,1219583.91,0,72.74,2.603,210.4404433,8.476,1,2010,1,782263.25
5442,39-2010-02-04,2010-02-04,2010-02-04,39,1463942.62,0,63.31,2.719,209.5938656,8.464,2,2010,5,244358.7100000002
5455,39-2010-02-07,2010-02-07,2010-02-07,39,1352547.7,0,81.35,2.669,209.984205,8.36,2,2010,5,-111394.92000000016
5436,39-2010-02-19,2010-02-19,2010-02-19,39,1230591.97,0,43.96,2.514,210.0451024,8.554,2,2010,7,-121955.72999999998
5437,39-2010-02-26,2010-02-26,2010-02-26,39,1168582.02,0,49.79,2.561,210.0771885,8.554,2,2010,8,-62009.94999999995
5464,39-2010-03-09,2010-03-09,2010-03-09,39,1345167.61,0,82.13,2.577,210.2966631,8.36,3,2010,10,176585.59000000008
5477,39-2010-03-12,2010-03-12,2010-03-12,39,1431910.98,0,53.55,2.708,210.376263,8.476,3,2010,10,86743.36999999988
5440,39-2010-03-19,2010-03-19,2010-03-19,39,1301590.13,0,58.62,2.72,209.9803208,8.554,3,2010,11,-130320.8500000001
5441,39-2010-03-26,2010-03-26,2010-03-26,39,1235094.66,0,54.83,2.732,209.7870932,8.554,3,2010,12,-66495.46999999997
5451,39-2010-04-06,2010-04-06,2010-04-06,39,1512207.95,0,79.83,2.705,209.9398091,8.464,4,2010,14,277113.29000000004
5444,39-2010-04-16,2010-04-16,2010-04-16,39,1242874.98,0,66.33,2.808,209.2691428,8.464,4,2010,15,-269332.97
5445,39-2010-04-23,2010-04-23,2010-04-23,39,1280231.85,0,67.64,2.795,209.2199574,8.464,4,2010,16,37356.87000000011
5446,39-2010-04-30,2010-04-30,2010-04-30,39,1263836.59,0,70.03,2.78,209.170772,8.464,4,2010,17,-16395.26000000001
5434,39-2010-05-02,2010-05-02,2010-05-02,39,1230596.8,0,44.3,2.572,209.8529663,8.554,5,2010,17,-33239.79000000004
5438,39-2010-05-03,2010-05-03,2010-05-03,39,1266254.21,0,50.93,2.625,210.1092746,8.554,5,2010,18,35657.409999999916
5473,39-2010-05-11,2010-05-11,2010-05-11,39,1293707.19,0,61.62,2.689,210.7202444,8.476,5,2010,19,27452.97999999998
5448,39-2010-05-14,2010-05-14,2010-05-14,39,1226997.7,0,77.49,2.854,209.118536,8.464,5,2010,19,-66709.48999999999
5449,39-2010-05-21,2010-05-21,2010-05-21,39,1350673.98,0,76.67,2.826,209.3922937,8.464,5,2010,20,123676.28000000003
5450,39-2010-05-28,2010-05-28,2010-05-28,39,1365541.59,0,80.22,2.759,209.6660514,8.464,5,2010,21,14867.610000000102
5460,39-2010-06-08,2010-06-08,2010-06-08,39,1409989.67,0,84.92,2.627,210.2614925,8.36,6,2010,23,44448.07999999984
5453,39-2010-06-18,2010-06-18,2010-06-18,39,1368312.45,0,83.96,2.637,210.2108417,8.464,6,2010,24,-41677.21999999997
5454,39-2010-06-25,2010-06-25,2010-06-25,39,1280414.8,0,83.24,2.653,210.0975233,8.464,6,2010,25,-87897.6499999999
5447,39-2010-07-05,2010-07-05,2010-07-05,39,1355704.21,0,74.86,2.835,209.1215867,8.464,7,2010,27,75289.40999999992
5457,39-2010-07-16,2010-07-16,2010-07-16,39,1339811.68,0,83.86,2.623,209.8630532,8.36,7,2010,28,-15892.530000000028
5458,39-2010-07-23,2010-07-23,2010-07-23,39,1314651.83,0,82.2,2.608,209.9958663,8.36,7,2010,29,-25159.84999999986
5459,39-2010-07-30,2010-07-30,2010-07-30,39,1308222.24,0,80.99,2.64,210.1286794,8.36,7,2010,30,-6429.590000000084
5469,39-2010-08-10,2010-08-10,2010-08-10,39,1286598.59,0,64.8,2.633,210.5144398,8.476,8,2010,32,-21623.649999999907
5461,39-2010-08-13,2010-08-13,2010-08-13,39,1371465.66,0,85.66,2.692,210.3943056,8.36,8,2010,32,84867.06999999983
5462,39-2010-08-20,2010-08-20,2010-08-20,39,1471816.52,0,85.73,2.664,210.3617581,8.36,8,2010,33,100350.8600000001
5463,39-2010-08-27,2010-08-27,2010-08-27,39,1417515.93,0,84.31,2.619,210.3292106,8.36,8,2010,34,-54300.590000000084
5443,39-2010-09-04,2010-09-04,2010-09-04,39,1327035.27,0,68.15,2.77,209.400638,8.464,9,2010,35,-90480.65999999992
5456,39-2010-09-07,2010-09-07,2010-09-07,39,1330473.47,0,81.1,2.642,209.8708867,8.36,9,2010,36,3438.1999999999534
5466,39-2010-09-17,2010-09-17,2010-09-17,39,1252915.43,0,81.83,2.582,210.2924504,8.36,9,2010,37,-77558.04000000004
5467,39-2010-09-24,2010-09-24,2010-09-24,39,1199449.54,0,78.5,2.624,210.3664469,8.36,9,2010,38,-53465.8899999999
5465,39-2010-10-09,2010-10-09,2010-10-09,39,1279666.47,1,79.94,2.565,210.2641156,8.36,10,2010,40,80216.92999999993
5478,39-2010-10-12,2010-10-12,2010-10-12,39,1630564.48,0,50.81,2.843,210.2372494,8.476,10,2010,41,350898.01
5470,39-2010-10-15,2010-10-15,2010-10-15,39,1238742.0,0,69.96,2.72,210.5805944,8.476,10,2010,41,-391822.48
5471,39-2010-10-22,2010-10-22,2010-10-22,39,1261109.01,0,71.73,2.725,210.6271444,8.476,10,2010,42,22367.01000000001
