,index_id,Rev_Date,Date,Store,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Month,Year,Week
4869,35-2010-03-26,2010-03-26,2010-03-26,35,1078900.44,0,52.34,2.854,135.7073618,9.262,3,2010,12
4879,35-2010-04-06,2010-04-06,2010-04-06,35,1282378.71,0,74.29,2.847,136.2181682,9.051,4,2010,14
4872,35-2010-04-16,2010-04-16,2010-04-16,35,1084487.55,0,54.95,2.899,135.82725,9.051,4,2010,15
4873,35-2010-04-23,2010-04-23,2010-04-23,35,1110827.48,0,53.91,2.902,135.8721667,9.051,4,2010,16
4874,35-2010-04-30,2010-04-30,2010-04-30,35,1096930.65,0,53.55,2.921,135.9170833,9.051,4,2010,17
4862,35-2010-05-02,2010-05-02,2010-05-02,35,1230613.5,0,27.19,2.784,135.3524608,9.262,5,2010,17
4866,35-2010-05-03,2010-05-03,2010-05-03,35,1162610.27,0,38.07,2.777,135.5732602,9.262,5,2010,18
4901,35-2010-05-11,2010-05-11,2010-05-11,35,843755.12,0,45.91,2.917,136.7862258,8.763,5,2010,19
4876,35-2010-05-14,2010-05-14,2010-05-14,35,1104277.57,0,53.82,2.982,136.010394,9.051,5,2010,19
4877,35-2010-05-21,2010-05-21,2010-05-21,35,1078182.18,0,63.31,2.958,136.0796521,9.051,5,2010,20
4878,35-2010-05-28,2010-05-28,2010-05-28,35,1223777.48,0,67.88,2.899,136.1489101,9.051,5,2010,21
4888,35-2010-06-08,2010-06-08,2010-06-08,35,1180183.39,0,77.45,2.784,136.4741118,8.861,6,2010,23
4881,35-2010-06-18,2010-06-18,2010-06-18,35,1198025.76,0,70.0,2.78,136.3243393,9.051,6,2010,24
4882,35-2010-06-25,2010-06-25,2010-06-25,35,1230245.74,0,78.02,2.808,136.3483143,9.051,6,2010,25
4875,35-2010-07-05,2010-07-05,2010-07-05,35,1182099.88,0,69.02,2.966,135.962,9.051,7,2010,27
4885,35-2010-07-16,2010-07-16,2010-07-16,35,1124414.87,0,78.26,2.783,136.4179827,8.861,7,2010,28
4886,35-2010-07-23,2010-07-23,2010-07-23,35,1121756.43,0,81.56,2.771,136.4366924,8.861,7,2010,29
4887,35-2010-07-30,2010-07-30,2010-07-30,35,1139131.78,0,79.78,2.781,136.4554021,8.861,7,2010,30
4897,35-2010-08-10,2010-08-10,2010-08-10,35,874615.32,0,57.78,2.764,136.6277321,8.763,8,2010,32
4889,35-2010-08-13,2010-08-13,2010-08-13,35,1090587.5,0,77.36,2.805,136.4928214,8.861,8,2010,32
4890,35-2010-08-20,2010-08-20,2010-08-20,35,1033719.5,0,75.16,2.779,136.5249182,8.861,8,2010,33
4891,35-2010-08-27,2010-08-27,2010-08-27,35,917693.06,0,70.31,2.755,136.557015,8.861,8,2010,34
4871,35-2010-09-04,2010-09-04,2010-09-04,35,1198014.97,0,62.62,2.869,135.7856359,9.051,9,2010,35
4884,35-2010-09-07,2010-09-07,2010-09-07,35,1268766.76,0,82.69,2.793,136.3962643,8.861,9,2010,36
4894,35-2010-09-17,2010-09-17,2010-09-17,35,831443.61,0,64.5,2.706,136.6338071,8.861,9,2010,37
4895,35-2010-09-24,2010-09-24,2010-09-24,35,758069.78,0,67.08,2.713,136.6317821,8.861,9,2010,38
4893,35-2010-10-09,2010-10-09,2010-10-09,35,961685.98,1,70.38,2.699,136.6212085,8.861,10,2010,40
4906,35-2010-10-12,2010-10-12,2010-10-12,35,1108580.19,0,30.83,3.109,136.5255714,8.763,10,2010,41
4898,35-2010-10-15,2010-10-15,2010-10-15,35,798376.99,0,58.38,2.868,136.6401935,8.763,10,2010,41
4899,35-2010-10-22,2010-10-22,2010-10-22,35,827705.82,0,52.82,2.917,136.688871,8.763,10,2010,42
4900,35-2010-10-29,2010-10-29,2010-10-29,35,857797.33,0,61.02,2.921,136.7375484,8.763,10,2010,43
4880,35-2010-11-06,2010-11-06,2010-11-06,35,1160412.71,0,68.9,2.809,136.2874263,9.051,11,2010,44
4903,35-2010-11-19,2010-11-19,2010-11-19,35,846850.35,0,50.81,3.0,136.7715714,8.763,11,2010,46
4904,35-2010-11-26,2010-11-26,2010-11-26,35,1781866.98,1,46.67,3.039,136.6895714,8.763,11,2010,47
4863,35-2010-12-02,2010-12-02,2010-12-02,35,1168815.31,1,29.81,2.773,135.4113076,9.262,12,2010,48
4867,35-2010-12-03,2010-12-03,2010-12-03,35,1150344.39,0,45.98,2.818,135.6270013,9.262,12,2010,48
4902,35-2010-12-11,2010-12-11,2010-12-11,35,870914.69,0,45.9,2.931,136.8349032,8.763,12,2010,49
4907,35-2010-12-17,2010-12-17,2010-12-17,35,1314987.4,0,31.62,3.14,136.5292811,8.763,12,2010,50
4908,35-2010-12-24,2010-12-24,2010-12-24,35,1779236.54,0,31.34,3.141,136.597273,8.763,12,2010,51
4909,35-2010-12-31,2010-12-31,2010-12-31,35,576332.05,1,29.59,3.179,136.665265,8.763,12,2010,52
4922,35-2011-01-04,2011-01-04,2011-01-04,35,762620.94,0,37.27,3.638,137.9558929,8.512,1,2011,1
4935,35-2011-01-07,2011-01-07,2011-01-07,35,874453.88,0,73.76,3.748,139.36375,8.684,1,2011,1
4911,35-2011-01-14,2011-01-14,2011-01-14,35,687670.78,0,25.7,3.205,136.803477,8.549,1,2011,2
4912,35-2011-01-21,2011-01-21,2011-01-21,35,659902.07,0,30.13,3.229,136.8870657,8.549,1,2011,3
4913,35-2011-01-28,2011-01-28,2011-01-28,35,633289.78,0,23.64,3.237,136.9706544,8.549,1,2011,4
4944,35-2011-02-09,2011-02-09,2011-02-09,35,813486.55,0,71.44,3.703,140.196985,8.684,2,2011,6
4957,35-2011-02-12,2011-02-12,2011-02-12,35,903606.03,0,50.55,3.452,140.4307857,8.745,2,2011,6
4916,35-2011-02-18,2011-02-18,2011-02-18,35,865305.88,0,39.32,3.245,137.2511849,8.549,2,2011,7
4917,35-2011-02-25,2011-02-25,2011-02-25,35,841129.26,0,33.05,3.274,137.3764439,8.549,2,2011,8
4931,35-2011-03-06,2011-03-06,2011-03-06,35,955466.84,0,74.17,3.922,138.7694608,8.512,3,2011,9
4920,35-2011-03-18,2011-03-18,2011-03-18,35,800662.82,0,46.65,3.631,137.7398929,8.549,3,2011,11
4921,35-2011-03-25,2011-03-25,2011-03-25,35,762184.1,0,40.11,3.625,137.8478929,8.549,3,2011,12
4914,35-2011-04-02,2011-04-02,2011-04-02,35,747577.05,0,28.7,3.231,137.0542431,8.549,4,2011,13
4918,35-2011-04-03,2011-04-03,2011-04-03,35,850448.54,0,36.99,3.433,137.5017028,8.549,4,2011,13
4953,35-2011-04-11,2011-04-11,2011-04-11,35,653468.75,0,44.46,3.551,140.4279758,8.745,4,2011,15
4924,35-2011-04-15,2011-04-15,2011-04-15,35,795157.2,0,52.24,3.821,138.1646952,8.512,4,2011,15
4925,35-2011-04-22,2011-04-22,2011-04-22,35,841778.34,0,50.02,3.892,138.2475036,8.512,4,2011,16
4926,35-2011-04-29,2011-04-29,2011-04-29,35,811824.06,0,61.71,3.962,138.3303119,8.512,4,2011,17
4940,35-2011-05-08,2011-05-08,2011-05-08,35,826820.71,0,78.14,3.842,139.9896486,8.684,5,2011,18
4928,35-2011-05-13,2011-05-13,2011-05-13,35,826155.95,0,60.07,4.066,138.4959286,8.512,5,2011,19
4929,35-2011-05-20,2011-05-20,2011-05-20,35,776838.56,0,60.22,4.062,138.587106,8.512,5,2011,20
4930,35-2011-05-27,2011-05-27,2011-05-27,35,850708.6,0,66.43,3.985,138.6782834,8.512,5,2011,21
4927,35-2011-06-05,2011-06-05,2011-06-05,35,835181.18,0,56.48,4.046,138.4131202,8.512,6,2011,22
4933,35-2011-06-17,2011-06-17,2011-06-17,35,828594.86,0,67.03,3.842,139.0028333,8.512,6,2011,24
4934,35-2011-06-24,2011-06-24,2011-06-24,35,849397.57,0,72.02,3.804,139.1832917,8.512,6,2011,25
4910,35-2011-07-01,2011-07-01,2011-07-01,35,649289.75,0,34.42,3.193,136.7332569,8.549,7,2011,26
4949,35-2011-07-10,2011-07-10,2011-07-10,35,791637.53,0,56.91,3.583,140.43475,8.745,7,2011,27
4937,35-2011-07-15,2011-07-15,2011-07-15,35,813845.5,0,77.83,3.76,139.7006325,8.684,7,2011,28
4938,35-2011-07-22,2011-07-22,2011-07-22,35,820188.42,0,82.28,3.811,139.7969712,8.684,7,2011,29
4939,35-2011-07-29,2011-07-29,2011-07-29,35,770820.27,0,79.41,3.829,139.8933099,8.684,7,2011,30
4923,35-2011-08-04,2011-08-04,2011-08-04,35,813352.41,0,46.87,3.72,138.0638929,8.512,8,2011,31
4936,35-2011-08-07,2011-08-07,2011-08-07,35,827717.85,0,76.87,3.711,139.5442083,8.684,8,2011,31
4942,35-2011-08-19,2011-08-19,2011-08-19,35,820288.35,0,72.97,3.747,140.1289205,8.684,8,2011,33
4943,35-2011-08-26,2011-08-26,2011-08-26,35,897037.25,0,72.88,3.704,140.1629528,8.684,8,2011,34
4945,35-2011-09-09,2011-09-09,2011-09-09,35,922440.64,1,70.93,3.738,140.2310173,8.684,9,2011,36
4958,35-2011-09-12,2011-09-12,2011-09-12,35,948964.99,0,46.28,3.415,140.4397857,8.745,9,2011,37
4946,35-2011-09-16,2011-09-16,2011-09-16,35,738792.11,0,69.65,3.742,140.2735,8.684,9,2011,37
4947,35-2011-09-23,2011-09-23,2011-09-23,35,705802.45,0,63.61,3.711,140.32725,8.684,9,2011,38
4948,35-2011-09-30,2011-09-30,2011-09-30,35,749676.95,0,70.92,3.645,140.381,8.684,9,2011,39
4932,35-2011-10-06,2011-10-06,2011-10-06,35,855130.21,0,73.26,3.881,138.8606382,8.512,10,2011,40
4950,35-2011-10-14,2011-10-14,2011-10-14,35,772859.25,0,64.78,3.541,140.4784194,8.745,10,2011,41
4951,35-2011-10-21,2011-10-21,2011-10-21,35,811328.4,0,59.62,3.57,140.4616048,8.745,10,2011,42
4952,35-2011-10-28,2011-10-28,2011-10-28,35,808821.5,0,51.81,3.569,140.4447903,8.745,10,2011,43
4915,35-2011-11-02,2011-11-02,2011-11-02,35,859258.17,1,30.45,3.239,137.1378318,8.549,11,2011,44
4919,35-2011-11-03,2011-11-03,2011-11-03,35,830601.39,0,43.64,3.582,137.6269617,8.549,11,2011,44
4954,35-2011-11-11,2011-11-11,2011-11-11,35,880576.33,0,49.69,3.53,140.4111613,8.745,11,2011,45
4955,35-2011-11-18,2011-11-18,2011-11-18,35,820964.1,0,51.42,3.53,140.4127857,8.745,11,2011,46
4956,35-2011-11-25,2011-11-25,2011-11-25,35,1733822.4,1,47.88,3.492,140.4217857,8.745,11,2011,47
4941,35-2011-12-08,2011-12-08,2011-12-08,35,819911.89,0,76.67,3.812,140.0859873,8.684,12,2011,49
4959,35-2011-12-16,2011-12-16,2011-12-16,35,1115255.65,0,40.68,3.413,140.4700795,8.745,12,2011,50
4960,35-2011-12-23,2011-12-23,2011-12-23,35,1550214.02,0,41.59,3.389,140.528765,8.745,12,2011,51
4961,35-2011-12-30,2011-12-30,2011-12-30,35,904650.55,1,37.85,3.389,140.5874505,8.745,12,2011,52
4983,35-2012-01-06,2012-01-06,2012-01-06,35,932195.52,0,73.4,3.742,142.1095438,8.876,1,2012,1
4963,35-2012-01-13,2012-01-13,2012-01-13,35,625135.11,0,41.3,3.513,140.7048214,8.744,1,2012,2
4964,35-2012-01-20,2012-01-20,2012-01-20,35,669850.04,0,30.35,3.533,140.8086118,8.744,1,2012,3
4965,35-2012-01-27,2012-01-27,2012-01-27,35,588722.99,0,36.96,3.567,140.9124021,8.744,1,2012,4
4970,35-2012-02-03,2012-02-03,2012-02-03,35,766571.1,0,40.07,3.816,141.3875357,8.744,2,2012,5
4968,35-2012-02-17,2012-02-17,2012-02-17,35,824568.39,0,37.24,3.695,141.2140357,8.744,2,2012,7
4969,35-2012-02-24,2012-02-24,2012-02-24,35,805028.74,0,41.74,3.739,141.3007857,8.744,2,2012,8
4966,35-2012-03-02,2012-03-02,2012-03-02,35,746901.03,0,42.52,3.617,141.0161924,8.744,3,2012,9
4992,35-2012-03-08,2012-03-08,2012-03-08,35,866216.36,0,75.22,3.654,142.1916279,8.839,3,2012,10
4972,35-2012-03-16,2012-03-16,2012-03-16,35,793045.82,0,49.6,3.862,141.55478,8.744,3,2012,11
4973,35-2012-03-23,2012-03-23,2012-03-23,35,760671.1,0,57.3,3.9,141.6269332,8.744,3,2012,12
4974,35-2012-03-30,2012-03-30,2012-03-30,35,744525.69,0,49.4,3.953,141.6990864,8.744,3,2012,13
4979,35-2012-04-05,2012-04-05,2012-04-05,35,772036.6,0,53.68,3.951,142.0177929,8.876,4,2012,14
4976,35-2012-04-13,2012-04-13,2012-04-13,35,788633.42,0,52.22,4.044,141.8433929,8.876,4,2012,15
4977,35-2012-04-20,2012-04-20,2012-04-20,35,794660.24,0,62.62,4.027,141.9015262,8.876,4,2012,16
4978,35-2012-04-27,2012-04-27,2012-04-27,35,721212.45,0,52.33,4.004,141.9596595,8.876,4,2012,17
5001,35-2012-05-10,2012-05-10,2012-05-10,35,866064.4,0,64.5,3.985,142.8516833,8.665,5,2012,19
4981,35-2012-05-18,2012-05-18,2012-05-18,35,819196.68,0,65.15,3.848,142.0970115,8.876,5,2012,20
4982,35-2012-05-25,2012-05-25,2012-05-25,35,822167.17,0,64.77,3.798,142.1032776,8.876,5,2012,21
4962,35-2012-06-01,2012-06-01,2012-06-01,35,671708.09,0,35.8,3.422,140.6461359,8.744,6,2012,22
4975,35-2012-06-04,2012-06-04,2012-06-04,35,860293.46,0,48.73,3.996,141.7712396,8.876,6,2012,23
4988,35-2012-06-07,2012-06-07,2012-06-07,35,985479.64,0,82.08,3.475,142.2234298,8.839,6,2012,23
4985,35-2012-06-15,2012-06-15,2012-06-15,35,848289.41,0,69.52,3.62,142.1292548,8.876,6,2012,24
4986,35-2012-06-22,2012-06-22,2012-06-22,35,911696.0,0,73.23,3.564,142.1606464,8.876,6,2012,25
4987,35-2012-06-29,2012-06-29,2012-06-29,35,892133.41,0,73.94,3.506,142.1920381,8.876,6,2012,26
4997,35-2012-07-09,2012-07-09,2012-07-09,35,984833.35,1,76.0,3.911,142.500303,8.839,7,2012,28
4989,35-2012-07-13,2012-07-13,2012-07-13,35,825763.48,0,78.95,3.523,142.2548214,8.839,7,2012,28
4990,35-2012-07-20,2012-07-20,2012-07-20,35,841224.74,0,78.64,3.567,142.2337569,8.839,7,2012,29
4991,35-2012-07-27,2012-07-27,2012-07-27,35,808030.15,0,76.01,3.647,142.2126924,8.839,7,2012,30
4984,35-2012-08-06,2012-08-06,2012-08-06,35,873415.01,0,64.05,3.689,142.1158099,8.876,8,2012,32
4994,35-2012-08-17,2012-08-17,2012-08-17,35,887979.47,0,76.51,3.807,142.2157385,8.839,8,2012,33
4995,35-2012-08-24,2012-08-24,2012-08-24,35,895274.72,0,72.93,3.834,142.3105933,8.839,8,2012,34
4996,35-2012-08-31,2012-08-31,2012-08-31,35,931278.97,0,75.0,3.867,142.4054482,8.839,8,2012,35
4971,35-2012-09-03,2012-09-03,2012-09-03,35,796351.35,0,44.32,3.848,141.4742857,8.744,9,2012,36
4998,35-2012-09-14,2012-09-14,2012-09-14,35,821568.64,0,68.72,3.948,142.5938833,8.839,9,2012,37
4999,35-2012-09-21,2012-09-21,2012-09-21,35,772302.94,0,66.1,4.038,142.6798167,8.839,9,2012,38
5000,35-2012-09-28,2012-09-28,2012-09-28,35,814099.86,0,64.92,3.997,142.76575,8.839,9,2012,39
4967,35-2012-10-02,2012-10-02,2012-10-02,35,849779.14,1,37.86,3.64,141.1199827,8.744,10,2012,40
4993,35-2012-10-08,2012-10-08,2012-10-08,35,888368.8,0,78.44,3.722,142.1705634,8.839,10,2012,41
5003,35-2012-10-19,2012-10-19,2012-10-19,35,829284.67,0,56.53,3.969,142.8633629,8.665,10,2012,42
5004,35-2012-10-26,2012-10-26,2012-10-26,35,865137.6,0,58.99,3.882,142.7624113,8.665,10,2012,43
4980,35-2012-11-05,2012-11-05,2012-11-05,35,802383.63,0,58.97,3.889,142.0759262,8.876,11,2012,45
5002,35-2012-12-10,2012-12-10,2012-12-10,35,873643.14,0,55.4,4.0,142.9376167,8.665,12,2012,50
5039,36-2010-01-10,2010-01-10,2010-01-10,36,422169.47,0,74.66,2.567,210.4404433,8.476,1,2010,1
5013,36-2010-02-04,2010-02-04,2010-02-04,36,435972.82,0,63.43,2.708,209.5938656,8.464,2,2010,5
5026,36-2010-02-07,2010-02-07,2010-02-07,36,434252.15,0,81.85,2.606,209.984205,8.36,2,2010,5
5007,36-2010-02-19,2010-02-19,2010-02-19,36,470281.03,0,45.66,2.472,210.0451024,8.554,2,2010,7
5008,36-2010-02-26,2010-02-26,2010-02-26,36,447519.44,0,50.87,2.52,210.0771885,8.554,2,2010,8
5035,36-2010-03-09,2010-03-09,2010-03-09,36,431294.45,0,82.29,2.533,210.2966631,8.36,3,2010,10
5048,36-2010-03-12,2010-03-12,2010-03-12,36,360266.09,0,54.44,2.694,210.376263,8.476,3,2010,10
5011,36-2010-03-19,2010-03-19,2010-03-19,36,428851.99,0,59.56,2.701,209.9803208,8.554,3,2010,11
5012,36-2010-03-26,2010-03-26,2010-03-26,36,404438.51,0,55.76,2.711,209.7870932,8.554,3,2010,12
5022,36-2010-04-06,2010-04-06,2010-04-06,36,471088.88,0,79.93,2.664,209.9398091,8.464,4,2010,14
5015,36-2010-04-16,2010-04-16,2010-04-16,36,483699.56,0,66.74,2.769,209.2691428,8.464,4,2010,15
5016,36-2010-04-23,2010-04-23,2010-04-23,36,434116.8,0,68.03,2.762,209.2199574,8.464,4,2010,16
5017,36-2010-04-30,2010-04-30,2010-04-30,36,457899.64,0,70.9,2.725,209.170772,8.464,4,2010,17
5005,36-2010-05-02,2010-05-02,2010-05-02,36,467546.74,0,45.97,2.545,209.8529663,8.554,5,2010,17
5009,36-2010-05-03,2010-05-03,2010-05-03,36,480203.43,0,51.33,2.574,210.1092746,8.554,5,2010,18
5044,36-2010-05-11,2010-05-11,2010-05-11,36,405860.37,0,62.72,2.655,210.7202444,8.476,5,2010,19
5019,36-2010-05-14,2010-05-14,2010-05-14,36,476733.74,0,77.53,2.805,209.118536,8.464,5,2010,19
5020,36-2010-05-21,2010-05-21,2010-05-21,36,474917.98,0,77.34,2.767,209.3922937,8.464,5,2010,20
5021,36-2010-05-28,2010-05-28,2010-05-28,36,447050.42,0,80.87,2.716,209.6660514,8.464,5,2010,21
5031,36-2010-06-08,2010-06-08,2010-06-08,36,467442.94,0,85.49,2.573,210.2614925,8.36,6,2010,23
5024,36-2010-06-18,2010-06-18,2010-06-18,36,485694.72,0,84.37,2.572,210.2108417,8.464,6,2010,24
5025,36-2010-06-25,2010-06-25,2010-06-25,36,434879.87,0,84.14,2.601,210.0975233,8.464,6,2010,25
5018,36-2010-07-05,2010-07-05,2010-07-05,36,489372.02,0,75.56,2.786,209.1215867,8.464,7,2010,27
5028,36-2010-07-16,2010-07-16,2010-07-16,36,466962.04,0,84.43,2.561,209.8630532,8.36,7,2010,28
5029,36-2010-07-23,2010-07-23,2010-07-23,36,452021.2,0,82.6,2.542,209.9958663,8.36,7,2010,29
5030,36-2010-07-30,2010-07-30,2010-07-30,36,432451.91,0,81.88,2.602,210.1286794,8.36,7,2010,30
5040,36-2010-08-10,2010-08-10,2010-08-10,36,444351.61,0,66.34,2.595,210.5144398,8.476,8,2010,32
5032,36-2010-08-13,2010-08-13,2010-08-13,36,470436.8,0,86.06,2.644,210.3943056,8.36,8,2010,32
5033,36-2010-08-20,2010-08-20,2010-08-20,36,437949.9,0,85.54,2.604,210.3617581,8.36,8,2010,33
5034,36-2010-08-27,2010-08-27,2010-08-27,36,412050.73,0,84.62,2.562,210.3292106,8.36,8,2010,34
5014,36-2010-09-04,2010-09-04,2010-09-04,36,453016.91,0,68.54,2.743,209.400638,8.464,9,2010,35
5027,36-2010-09-07,2010-09-07,2010-09-07,36,471713.59,0,81.74,2.596,209.8708867,8.36,9,2010,36
5037,36-2010-09-17,2010-09-17,2010-09-17,36,454694.21,0,82.1,2.55,210.2924504,8.36,9,2010,37
5038,36-2010-09-24,2010-09-24,2010-09-24,36,419348.59,0,79.17,2.578,210.3664469,8.36,9,2010,38
5036,36-2010-10-09,2010-10-09,2010-10-09,36,434471.38,1,80.58,2.513,210.2641156,8.36,10,2010,40
5049,36-2010-10-12,2010-10-12,2010-10-12,36,404545.03,0,51.83,2.813,210.2372494,8.476,10,2010,41
5041,36-2010-10-15,2010-10-15,2010-10-15,36,453308.15,0,71.57,2.705,210.5805944,8.476,10,2010,41
5042,36-2010-10-22,2010-10-22,2010-10-22,36,424956.3,0,72.24,2.698,210.6271444,8.476,10,2010,42
5043,36-2010-10-29,2010-10-29,2010-10-29,36,392654.26,0,76.22,2.68,210.6736944,8.476,10,2010,43
5023,36-2010-11-06,2010-11-06,2010-11-06,36,467711.18,0,82.3,2.615,210.2135668,8.464,11,2010,44
5046,36-2010-11-19,2010-11-19,2010-11-19,36,411615.71,0,56.73,2.741,210.65429,8.476,11,2010,46
5047,36-2010-11-26,2010-11-26,2010-11-26,36,408891.49,1,67.73,2.725,210.5152765,8.476,11,2010,47
5006,36-2010-12-02,2010-12-02,2010-12-02,36,469563.7,1,46.11,2.539,209.9970208,8.554,12,2010,48
5010,36-2010-12-03,2010-12-03,2010-12-03,36,441434.2,0,61.96,2.619,210.1413607,8.554,12,2010,48
5045,36-2010-12-11,2010-12-11,2010-12-11,36,425804.8,0,61.97,2.705,210.7667944,8.476,12,2010,49
5050,36-2010-12-17,2010-12-17,2010-12-17,36,410214.7,0,56.73,2.852,210.1787224,8.476,12,2010,50
5051,36-2010-12-24,2010-12-24,2010-12-24,36,422093.59,0,59.1,2.863,210.1805602,8.476,12,2010,51
5052,36-2010-12-31,2010-12-31,2010-12-31,36,359310.65,1,52.88,2.949,210.182398,8.476,12,2010,52
5065,36-2011-01-04,2011-01-04,2011-01-04,36,385672.11,0,67.31,3.529,213.5776701,8.3,1,2011,1
5078,36-2011-01-07,2011-01-07,2011-01-07,36,354270.77,0,85.33,3.502,213.9324122,8.177,1,2011,1
5054,36-2011-01-14,2011-01-14,2011-01-14,36,410497.73,0,42.87,2.971,210.2379731,8.395,1,2011,2
5055,36-2011-01-21,2011-01-21,2011-01-21,36,399191.05,0,51.18,2.98,210.6031072,8.395,1,2011,3
5056,36-2011-01-28,2011-01-28,2011-01-28,36,372174.12,0,48.74,2.995,210.9682412,8.395,1,2011,4
5087,36-2011-02-09,2011-02-09,2011-02-09,36,350276.29,0,87.5,3.481,214.5516896,8.177,2,2011,6
5100,36-2011-02-12,2011-02-12,2011-02-12,36,293350.51,0,53.57,3.164,217.4229206,7.716,2,2011,6
5059,36-2011-02-18,2011-02-18,2011-02-18,36,427175.03,0,57.48,3.017,212.0063522,8.395,2,2011,7
5060,36-2011-02-25,2011-02-25,2011-02-25,36,380279.44,0,67.73,3.053,212.2912786,8.395,2,2011,8
5074,36-2011-03-06,2011-03-06,2011-03-06,36,373703.95,0,82.96,3.69,214.0162805,8.3,3,2011,9
5063,36-2011-03-18,2011-03-18,2011-03-18,36,431412.22,0,64.9,3.487,213.1096787,8.395,3,2011,11
5064,36-2011-03-25,2011-03-25,2011-03-25,36,390732.02,0,71.07,3.488,213.3436744,8.395,3,2011,12
5057,36-2011-04-02,2011-04-02,2011-04-02,36,417521.7,0,46.68,2.98,211.3333753,8.395,4,2011,13
5061,36-2011-04-03,2011-04-03,2011-04-03,36,402579.84,0,64.55,3.282,212.576205,8.395,4,2011,13
5096,36-2011-04-11,2011-04-11,2011-04-11,36,313387.11,0,58.97,3.287,216.5634344,7.716,4,2011,15
5067,36-2011-04-15,2011-04-15,2011-04-15,36,414986.54,0,73.25,3.763,214.026217,8.3,4,2011,15
5068,36-2011-04-22,2011-04-22,2011-04-22,36,374574.72,0,74.57,3.805,214.1921572,8.3,4,2011,16
5069,36-2011-04-29,2011-04-29,2011-04-29,36,340708.78,0,76.1,3.837,214.3580974,8.3,4,2011,17
5083,36-2011-05-08,2011-05-08,2011-05-08,36,381017.75,0,86.71,3.652,214.2972939,8.177,5,2011,18
5071,36-2011-05-13,2011-05-13,2011-05-13,36,395316.65,0,76.73,3.92,214.6899778,8.3,5,2011,19
5072,36-2011-05-20,2011-05-20,2011-05-20,36,376183.44,0,73.02,3.925,214.465412,8.3,5,2011,20
5073,36-2011-05-27,2011-05-27,2011-05-27,36,348655.2,0,81.28,3.786,214.2408462,8.3,5,2011,21
5070,36-2011-06-05,2011-06-05,2011-06-05,36,393401.4,0,69.56,3.917,214.5240376,8.3,6,2011,22
5076,36-2011-06-17,2011-06-17,2011-06-17,36,394645.25,0,84.43,3.599,213.7481256,8.3,6,2011,24
5077,36-2011-06-24,2011-06-24,2011-06-24,36,360009.94,0,83.95,3.569,213.8402689,8.3,6,2011,25
5053,36-2011-07-01,2011-07-01,2011-07-01,36,384659.85,0,54.11,2.942,210.1842358,8.395,7,2011,26
5092,36-2011-07-10,2011-07-10,2011-07-10,36,346137.87,0,71.2,3.262,215.7831333,7.716,7,2011,27
5080,36-2011-07-15,2011-07-15,2011-07-15,36,385631.48,0,85.63,3.55,214.1083654,8.177,7,2011,28
5081,36-2011-07-22,2011-07-22,2011-07-22,36,361311.41,0,83.31,3.637,214.1713416,8.177,7,2011,29
5082,36-2011-07-29,2011-07-29,2011-07-29,36,354361.08,0,84.99,3.66,214.2343177,8.177,7,2011,30
5066,36-2011-08-04,2011-08-04,2011-08-04,36,428727.61,0,69.39,3.645,213.8116658,8.3,8,2011,31
5079,36-2011-08-07,2011-08-07,2011-08-07,36,377464.62,0,84.71,3.44,214.0245556,8.177,8,2011,31
5085,36-2011-08-19,2011-08-19,2011-08-19,36,373267.58,0,87.24,3.534,214.4239935,8.177,8,2011,33
5086,36-2011-08-26,2011-08-26,2011-08-26,36,344964.2,0,86.02,3.501,214.4878416,8.177,8,2011,34
5088,36-2011-09-09,2011-09-09,2011-09-09,36,352960.64,1,77.94,3.499,214.6155376,8.177,9,2011,36
5101,36-2011-09-12,2011-09-12,2011-09-12,36,312298.37,0,50.64,3.147,217.6645878,7.716,9,2011,37
5089,36-2011-09-16,2011-09-16,2011-09-16,36,343108.12,0,82.06,3.473,214.7934111,8.177,9,2011,37
5090,36-2011-09-23,2011-09-23,2011-09-23,36,322405.13,0,78.35,3.441,215.1233185,8.177,9,2011,38
5091,36-2011-09-30,2011-09-30,2011-09-30,36,314910.37,0,81.52,3.328,215.4532259,8.177,9,2011,39
5075,36-2011-10-06,2011-10-06,2011-10-06,36,374182.04,0,82.41,3.633,213.7917147,8.3,10,2011,40
5093,36-2011-10-14,2011-10-14,2011-10-14,36,342076.99,0,74.16,3.234,216.0885258,7.716,10,2011,41
5094,36-2011-10-21,2011-10-21,2011-10-21,36,328633.34,0,67.89,3.308,216.2468287,7.716,10,2011,42
5095,36-2011-10-28,2011-10-28,2011-10-28,36,306193.81,0,71.31,3.306,216.4051315,7.716,10,2011,43
5058,36-2011-11-02,2011-11-02,2011-11-02,36,401501.2,1,41.16,3.009,211.6985093,8.395,11,2011,44
5062,36-2011-11-03,2011-11-03,2011-11-03,36,407506.78,0,59.15,3.448,212.8611313,8.395,11,2011,44
5097,36-2011-11-11,2011-11-11,2011-11-11,36,328498.92,0,63.5,3.254,216.7217373,7.716,11,2011,45
5098,36-2011-11-18,2011-11-18,2011-11-18,36,332901.94,0,66.28,3.26,216.9395861,7.716,11,2011,46
5099,36-2011-11-25,2011-11-25,2011-11-25,36,332811.55,1,66.41,3.181,217.1812533,7.716,11,2011,47
5084,36-2011-12-08,2011-12-08,2011-12-08,36,380188.69,0,87.64,3.608,214.3602701,8.177,12,2011,49
