index,index_id,Rev_Date,Date,Store, Weekly_Sales ,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Month,Year,Week,sales_diff,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12, Linear Regression , Random Forest Regressor ,Linear_Regression_Root Mean Squared Error,Linear_Regression_R-squared,RF_Root Mean Squared Error,RF_R-squared
6221,44-2012-07-27,7/27/2012,7/27/2012,44,"$319,855.26 ",0,80.42,3.537,130.7195806,5.407,7,2012,30,-17963.9,1339.67,-2257.84,351.25,2145.08,-2159.82,-20060.76,38440.48,-5306.83,-17940.36,9225.86,-3348.01,7052.08,0.00 ,0.00 ,6857.36 ,0.94 ,22080.42 ,0.36 
6222,44-2012-08-06,8/6/2012,8/6/2012,44,"$340,238.38 ",0,68.4,3.776,130.8896774,5.621,8,2012,32,20383.12,-17963.9,1339.67,-2257.84,351.25,2145.08,-2159.82,-20060.76,38440.48,-5306.83,-17940.36,9225.86,-3348.01,0.00 ,0.00 ,6857.36 ,0.94 ,22080.42 ,0.36 
6223,44-2012-08-17,8/17/2012,8/17/2012,44,"$327,389.51 ",0,79.4,3.545,130.7909677,5.407,8,2012,33,-12848.87,20383.12,-17963.9,1339.67,-2257.84,351.25,2145.08,-2159.82,-20060.76,38440.48,-5306.83,-17940.36,9225.86,0.00 ,0.00 ,6857.36 ,0.94 ,22080.42 ,0.36 
6224,44-2012-08-24,8/24/2012,8/24/2012,44,"$337,985.74 ",0,77.37,3.582,130.8381613,5.407,8,2012,34,10596.23,-12848.87,20383.12,-17963.9,1339.67,-2257.84,351.25,2145.08,-2159.82,-20060.76,38440.48,-5306.83,-17940.36,335147.78 ,336007.77 ,6857.36 ,0.94 ,22080.42 ,0.36 
6225,44-2012-08-31,8/31/2012,8/31/2012,44,"$339,490.69 ",0,79.18,3.624,130.8853548,5.407,8,2012,35,1504.95,10596.23,-12848.87,20383.12,-17963.9,1339.67,-2257.84,351.25,2145.08,-2159.82,-20060.76,38440.48,-5306.83,0.00 ,0.00 ,6857.36 ,0.94 ,22080.42 ,0.36 
6226,44-2012-09-03,9/3/2012,9/3/2012,44,"$303,438.24 ",0,38.24,3.38,130.7413793,5.774,9,2012,36,-36052.45,1504.95,10596.23,-12848.87,20383.12,-17963.9,1339.67,-2257.84,351.25,2145.08,-2159.82,-20060.76,38440.48,0.00 ,0.00 ,6857.36 ,0.94 ,22080.42 ,0.36 
6227,44-2012-09-14,9/14/2012,9/14/2012,44,"$347,726.67 ",0,68.55,3.749,130.9776667,5.407,9,2012,37,44288.43,-36052.45,1504.95,10596.23,-12848.87,20383.12,-17963.9,1339.67,-2257.84,351.25,2145.08,-2159.82,-20060.76,0.00 ,0.00 ,6857.36 ,0.94 ,22080.42 ,0.36 
6228,44-2012-09-21,9/21/2012,9/21/2012,44,"$336,017.60 ",0,67.96,3.821,131.0103333,5.407,9,2012,38,-11709.07,44288.43,-36052.45,1504.95,10596.23,-12848.87,20383.12,-17963.9,1339.67,-2257.84,351.25,2145.08,-2159.82,0.00 ,0.00 ,6857.36 ,0.94 ,22080.42 ,0.36 
6229,44-2012-09-28,9/28/2012,9/28/2012,44,"$355,307.94 ",0,64.8,3.821,131.043,5.407,9,2012,39,19290.34,-11709.07,44288.43,-36052.45,1504.95,10596.23,-12848.87,20383.12,-17963.9,1339.67,-2257.84,351.25,2145.08,0.00 ,0.00 ,6857.36 ,0.94 ,22080.42 ,0.36 
6230,44-2012-10-02,10/2/2012,10/2/2012,44,"$325,377.97 ",1,33.73,3.116,130.3849032,5.774,10,2012,40,-29929.97,19290.34,-11709.07,44288.43,-36052.45,1504.95,10596.23,-12848.87,20383.12,-17963.9,1339.67,-2257.84,351.25,0.00 ,0.00 ,6857.36 ,0.94 ,22080.42 ,0.36 
6231,44-2012-10-08,10/8/2012,10/8/2012,44,"$333,594.81 ",0,81.69,3.509,130.7561613,5.407,10,2012,41,8216.84,-29929.97,19290.34,-11709.07,44288.43,-36052.45,1504.95,10596.23,-12848.87,20383.12,-17963.9,1339.67,-2257.84,0.00 ,0.00 ,6857.36 ,0.94 ,22080.42 ,0.36 
6232,44-2012-10-19,10/19/2012,10/19/2012,44,"$323,766.77 ",0,52.06,3.781,131.1499677,5.217,10,2012,42,-9828.04,8216.84,-29929.97,19290.34,-11709.07,44288.43,-36052.45,1504.95,10596.23,-12848.87,20383.12,-17963.9,1339.67,0.00 ,0.00 ,6857.36 ,0.94 ,22080.42 ,0.36 
6233,44-2012-10-26,10/26/2012,10/26/2012,44,"$361,067.07 ",0,46.97,3.755,131.1930968,5.217,10,2012,43,37300.3,-9828.04,8216.84,-29929.97,19290.34,-11709.07,44288.43,-36052.45,1504.95,10596.23,-12848.87,20383.12,-17963.9,0.00 ,0.00 ,6857.36 ,0.94 ,22080.42 ,0.36 
6234,44-2012-11-05,11/5/2012,11/5/2012,44,"$341,381.08 ",0,56.47,3.809,131.1453333,5.621,11,2012,45,-19685.99,37300.3,-9828.04,8216.84,-29929.97,19290.34,-11709.07,44288.43,-36052.45,1504.95,10596.23,-12848.87,20383.12,0.00 ,0.00 ,6857.36 ,0.94 ,22080.42 ,0.36 
6235,44-2012-12-10,12/10/2012,12/10/2012,44,"$337,796.13 ",0,55.1,3.797,131.1083333,5.217,12,2012,50,-3584.95,-19685.99,37300.3,-9828.04,8216.84,-29929.97,19290.34,-11709.07,44288.43,-36052.45,1504.95,10596.23,-12848.87,0.00 ,0.00 ,6857.36 ,0.94 ,22080.42 ,0.36 
6236,45-2010-02-04,2/4/2010,2/4/2010,45,"$877,235.96 ",0,47.74,2.85,181.8657537,8.899,2,2010,5,187228.2,-3584.95,-19685.99,37300.3,-9828.04,8216.84,-29929.97,19290.34,-11709.07,44288.43,-36052.45,1504.95,10596.23,0.00 ,0.00 ,75393.95 ,0.87 ,144794.82 ,0.52 
6237,45-2010-02-07,2/7/2010,2/7/2010,45,"$800,147.84 ",0,76.61,2.815,182.3187801,8.743,2,2010,5,-77088.12,187228.2,-3584.95,-19685.99,37300.3,-9828.04,8216.84,-29929.97,19290.34,-11709.07,44288.43,-36052.45,1504.95,0.00 ,0.00 ,75393.95 ,0.87 ,144794.82 ,0.52 
6238,45-2010-02-19,2/19/2010,2/19/2010,45,"$841,264.04 ",0,31.27,2.745,182.0347816,8.992,2,2010,7,41116.2,-77088.12,187228.2,-3584.95,-19685.99,37300.3,-9828.04,8216.84,-29929.97,19290.34,-11709.07,44288.43,-36052.45,0.00 ,0.00 ,75393.95 ,0.87 ,144794.82 ,0.52 
6239,45-2010-02-26,2/26/2010,2/26/2010,45,"$741,891.65 ",0,34.89,2.754,182.0774691,8.992,2,2010,8,-99372.39,41116.2,-77088.12,187228.2,-3584.95,-19685.99,37300.3,-9828.04,8216.84,-29929.97,19290.34,-11709.07,44288.43,0.00 ,0.00 ,75393.95 ,0.87 ,144794.82 ,0.52 
6240,45-2010-03-09,3/9/2010,3/9/2010,45,"$790,144.70 ",0,78.37,2.715,182.6042922,8.743,3,2010,10,48253.05,-99372.39,41116.2,-77088.12,187228.2,-3584.95,-19685.99,37300.3,-9828.04,8216.84,-29929.97,19290.34,-11709.07,0.00 ,0.00 ,75393.95 ,0.87 ,144794.82 ,0.52 
6241,45-2010-03-12,3/12/2010,3/12/2010,45,"$879,244.90 ",0,40.93,3.046,182.6676154,8.724,3,2010,10,89100.2,48253.05,-99372.39,41116.2,-77088.12,187228.2,-3584.95,-19685.99,37300.3,-9828.04,8216.84,-29929.97,19290.34,899496.70 ,822242.38 ,75393.95 ,0.87 ,144794.82 ,0.52 
6242,45-2010-03-19,3/19/2010,3/19/2010,45,"$773,819.49 ",0,48.79,2.844,182.0779857,8.992,3,2010,11,-105425.41,89100.2,48253.05,-99372.39,41116.2,-77088.12,187228.2,-3584.95,-19685.99,37300.3,-9828.04,8216.84,-29929.97,0.00 ,0.00 ,75393.95 ,0.87 ,144794.82 ,0.52 
6243,45-2010-03-26,3/26/2010,3/26/2010,45,"$782,563.38 ",0,54.36,2.854,181.9718697,8.992,3,2010,12,8743.89,-105425.41,89100.2,48253.05,-99372.39,41116.2,-77088.12,187228.2,-3584.95,-19685.99,37300.3,-9828.04,8216.84,0.00 ,0.00 ,75393.95 ,0.87 ,144794.82 ,0.52 
6244,45-2010-04-06,4/6/2010,4/6/2010,45,"$837,548.62 ",0,75.93,2.847,182.2389876,8.899,4,2010,14,54985.24,8743.89,-105425.41,89100.2,48253.05,-99372.39,41116.2,-77088.12,187228.2,-3584.95,-19685.99,37300.3,-9828.04,0.00 ,0.00 ,75393.95 ,0.87 ,144794.82 ,0.52 
6245,45-2010-04-16,4/16/2010,4/16/2010,45,"$782,221.96 ",0,54.28,2.899,181.6924769,8.899,4,2010,15,-55326.66,54985.24,8743.89,-105425.41,89100.2,48253.05,-99372.39,41116.2,-77088.12,187228.2,-3584.95,-19685.99,37300.3,0.00 ,0.00 ,75393.95 ,0.87 ,144794.82 ,0.52 
6246,45-2010-04-23,4/23/2010,4/23/2010,45,"$749,779.10 ",0,53.47,2.902,181.6772564,8.899,4,2010,16,-32442.86,-55326.66,54985.24,8743.89,-105425.41,89100.2,48253.05,-99372.39,41116.2,-77088.12,187228.2,-3584.95,-19685.99,0.00 ,0.00 ,75393.95 ,0.87 ,144794.82 ,0.52 
6247,45-2010-04-30,4/30/2010,4/30/2010,45,"$737,265.57 ",0,53.15,2.921,181.6620359,8.899,4,2010,17,-12513.53,-32442.86,-55326.66,54985.24,8743.89,-105425.41,89100.2,48253.05,-99372.39,41116.2,-77088.12,187228.2,-3584.95,0.00 ,0.00 ,75393.95 ,0.87 ,144794.82 ,0.52 
6248,45-2010-05-02,5/2/2010,5/2/2010,45,"$890,689.51 ",0,27.31,2.784,181.8711898,8.992,5,2010,17,153423.94,-12513.53,-32442.86,-55326.66,54985.24,8743.89,-105425.41,89100.2,48253.05,-99372.39,41116.2,-77088.12,187228.2,0.00 ,0.00 ,75393.95 ,0.87 ,144794.82 ,0.52 
6249,45-2010-05-03,5/3/2010,5/3/2010,45,"$777,951.22 ",0,37.13,2.777,182.1201566,8.992,5,2010,18,-112738.29,153423.94,-12513.53,-32442.86,-55326.66,54985.24,8743.89,-105425.41,89100.2,48253.05,-99372.39,41116.2,-77088.12,0.00 ,0.00 ,75393.95 ,0.87 ,144794.82 ,0.52 
6250,45-2010-05-11,5/11/2010,5/11/2010,45,"$764,014.06 ",0,45.65,2.917,182.9463648,8.724,5,2010,19,-13937.16,-112738.29,153423.94,-12513.53,-32442.86,-55326.66,54985.24,8743.89,-105425.41,89100.2,48253.05,-99372.39,41116.2,774573.23 ,759129.89 ,75393.95 ,0.87 ,144794.82 ,0.52 
6251,45-2010-05-14,5/14/2010,5/14/2010,45,"$758,182.20 ",0,54.26,2.982,181.6612792,8.899,5,2010,19,-5831.86,-13937.16,-112738.29,153423.94,-12513.53,-32442.86,-55326.66,54985.24,8743.89,-105425.41,89100.2,48253.05,-99372.39,0.00 ,0.00 ,75393.95 ,0.87 ,144794.82 ,0.52 
6252,45-2010-05-21,5/21/2010,5/21/2010,45,"$747,888.25 ",0,62.62,2.958,181.8538486,8.899,5,2010,20,-10293.95,-5831.86,-13937.16,-112738.29,153423.94,-12513.53,-32442.86,-55326.66,54985.24,8743.89,-105425.41,89100.2,48253.05,738984.73 ,770304.74 ,75393.95 ,0.87 ,144794.82 ,0.52 
6253,45-2010-05-28,5/28/2010,5/28/2010,45,"$801,098.43 ",0,69.27,2.899,182.0464181,8.899,5,2010,21,53210.18,-10293.95,-5831.86,-13937.16,-112738.29,153423.94,-12513.53,-32442.86,-55326.66,54985.24,8743.89,-105425.41,89100.2,768159.28 ,813746.55 ,75393.95 ,0.87 ,144794.82 ,0.52 
6254,45-2010-06-08,6/8/2010,6/8/2010,45,"$746,517.32 ",0,77.17,2.784,182.5320862,8.743,6,2010,23,-54581.11,53210.18,-10293.95,-5831.86,-13937.16,-112738.29,153423.94,-12513.53,-32442.86,-55326.66,54985.24,8743.89,-105425.41,0.00 ,0.00 ,75393.95 ,0.87 ,144794.82 ,0.52 
6255,45-2010-06-18,6/18/2010,6/18/2010,45,"$815,130.50 ",0,72.62,2.78,182.4424199,8.899,6,2010,24,68613.18,-54581.11,53210.18,-10293.95,-5831.86,-13937.16,-112738.29,153423.94,-12513.53,-32442.86,-55326.66,54985.24,8743.89,783870.92 ,811422.31 ,75393.95 ,0.87 ,144794.82 ,0.52 
6256,45-2010-06-25,6/25/2010,6/25/2010,45,"$792,299.15 ",0,79.32,2.808,182.3806,8.899,6,2010,25,-22831.35,68613.18,-54581.11,53210.18,-10293.95,-5831.86,-13937.16,-112738.29,153423.94,-12513.53,-32442.86,-55326.66,54985.24,0.00 ,0.00 ,75393.95 ,0.87 ,144794.82 ,0.52 
6257,45-2010-07-05,7/5/2010,7/5/2010,45,"$812,190.76 ",0,70.75,2.966,181.6468154,8.899,7,2010,27,19891.61,-22831.35,68613.18,-54581.11,53210.18,-10293.95,-5831.86,-13937.16,-112738.29,153423.94,-12513.53,-32442.86,-55326.66,0.00 ,0.00 ,75393.95 ,0.87 ,144794.82 ,0.52 
6258,45-2010-07-16,7/16/2010,7/16/2010,45,"$723,708.99 ",0,77.84,2.783,182.2604411,8.743,7,2010,28,-88481.77,19891.61,-22831.35,68613.18,-54581.11,53210.18,-10293.95,-5831.86,-13937.16,-112738.29,153423.94,-12513.53,-32442.86,0.00 ,0.00 ,75393.95 ,0.87 ,144794.82 ,0.52 
6259,45-2010-07-23,7/23/2010,7/23/2010,45,"$714,601.11 ",0,81.46,2.771,182.3509895,8.743,7,2010,29,-9107.88,-88481.77,19891.61,-22831.35,68613.18,-54581.11,53210.18,-10293.95,-5831.86,-13937.16,-112738.29,153423.94,-12513.53,0.00 ,0.00 ,75393.95 ,0.87 ,144794.82 ,0.52 
6260,45-2010-07-30,7/30/2010,7/30/2010,45,"$716,859.27 ",0,79.78,2.781,182.4415378,8.743,7,2010,30,2258.16,-9107.88,-88481.77,19891.61,-22831.35,68613.18,-54581.11,53210.18,-10293.95,-5831.86,-13937.16,-112738.29,153423.94,0.00 ,0.00 ,75393.95 ,0.87 ,144794.82 ,0.52 
6261,45-2010-08-10,8/10/2010,8/10/2010,45,"$745,782.10 ",0,56.49,2.764,182.7640032,8.724,8,2010,32,28922.83,2258.16,-9107.88,-88481.77,19891.61,-22831.35,68613.18,-54581.11,53210.18,-10293.95,-5831.86,-13937.16,-112738.29,0.00 ,0.00 ,75393.95 ,0.87 ,144794.82 ,0.52 
6262,45-2010-08-13,8/13/2010,8/13/2010,45,"$722,262.21 ",0,78.44,2.805,182.6226346,8.743,8,2010,32,-23519.89,28922.83,2258.16,-9107.88,-88481.77,19891.61,-22831.35,68613.18,-54581.11,53210.18,-10293.95,-5831.86,-13937.16,0.00 ,0.00 ,75393.95 ,0.87 ,144794.82 ,0.52 
6263,45-2010-08-20,8/20/2010,8/20/2010,45,"$708,568.29 ",0,76.01,2.779,182.6165205,8.743,8,2010,33,-13693.92,-23519.89,28922.83,2258.16,-9107.88,-88481.77,19891.61,-22831.35,68613.18,-54581.11,53210.18,-10293.95,-5831.86,0.00 ,0.00 ,75393.95 ,0.87 ,144794.82 ,0.52 
6264,45-2010-08-27,8/27/2010,8/27/2010,45,"$721,744.33 ",0,71.36,2.755,182.6104063,8.743,8,2010,34,13176.04,-13693.92,-23519.89,28922.83,2258.16,-9107.88,-88481.77,19891.61,-22831.35,68613.18,-54581.11,53210.18,-10293.95,744821.57 ,731790.93 ,75393.95 ,0.87 ,144794.82 ,0.52 
6265,45-2010-09-04,9/4/2010,9/4/2010,45,"$833,782.70 ",0,65.45,2.869,181.7596377,8.899,9,2010,35,112038.37,13176.04,-13693.92,-23519.89,28922.83,2258.16,-9107.88,-88481.77,19891.61,-22831.35,68613.18,-54581.11,53210.18,815991.43 ,804980.93 ,75393.95 ,0.87 ,144794.82 ,0.52 
6266,45-2010-09-07,9/7/2010,9/7/2010,45,"$787,062.00 ",0,82.45,2.793,182.2569603,8.743,9,2010,36,-46720.7,112038.37,13176.04,-13693.92,-23519.89,28922.83,2258.16,-9107.88,-88481.77,19891.61,-22831.35,68613.18,-54581.11,0.00 ,0.00 ,75393.95 ,0.87 ,144794.82 ,0.52 
6267,45-2010-09-17,9/17/2010,9/17/2010,45,"$716,987.58 ",0,66.55,2.706,182.622509,8.743,9,2010,37,-70074.42,-46720.7,112038.37,13176.04,-13693.92,-23519.89,28922.83,2258.16,-9107.88,-88481.77,19891.61,-22831.35,68613.18,739786.49 ,710641.12 ,75393.95 ,0.87 ,144794.82 ,0.52 
6268,45-2010-09-24,9/24/2010,9/24/2010,45,"$678,228.58 ",0,68.59,2.713,182.6696737,8.743,9,2010,38,-38759,-70074.42,-46720.7,112038.37,13176.04,-13693.92,-23519.89,28922.83,2258.16,-9107.88,-88481.77,19891.61,-22831.35,0.00 ,0.00 ,75393.95 ,0.87 ,144794.82 ,0.52 
6269,45-2010-10-09,10/9/2010,10/9/2010,45,"$721,460.22 ",1,70.87,2.699,182.598178,8.743,10,2010,40,43231.64,-38759,-70074.42,-46720.7,112038.37,13176.04,-13693.92,-23519.89,28922.83,2258.16,-9107.88,-88481.77,19891.61,784132.93 ,776463.30 ,75393.95 ,0.87 ,144794.82 ,0.52 
6270,45-2010-10-12,10/12/2010,10/12/2010,45,"$1,002,364.34 ",0,30.54,3.109,182.5519538,8.724,10,2010,41,280904.12,43231.64,-38759,-70074.42,-46720.7,112038.37,13176.04,-13693.92,-23519.89,28922.83,2258.16,-9107.88,-88481.77,0.00 ,0.00 ,75393.95 ,0.87 ,144794.82 ,0.52 
6271,45-2010-10-15,10/15/2010,10/15/2010,45,"$715,263.30 ",0,58.61,2.868,182.8106203,8.724,10,2010,41,-287101.04,280904.12,43231.64,-38759,-70074.42,-46720.7,112038.37,13176.04,-13693.92,-23519.89,28922.83,2258.16,-9107.88,727576.03 ,740932.03 ,75393.95 ,0.87 ,144794.82 ,0.52 
6272,45-2010-10-22,10/22/2010,10/22/2010,45,"$730,899.37 ",0,53.15,2.917,182.8558685,8.724,10,2010,42,15636.07,-287101.04,280904.12,43231.64,-38759,-70074.42,-46720.7,112038.37,13176.04,-13693.92,-23519.89,28922.83,2258.16,0.00 ,0.00 ,75393.95 ,0.87 ,144794.82 ,0.52 
6273,45-2010-10-29,10/29/2010,10/29/2010,45,"$732,859.76 ",0,61.3,2.921,182.9011166,8.724,10,2010,43,1960.39,15636.07,-287101.04,280904.12,43231.64,-38759,-70074.42,-46720.7,112038.37,13176.04,-13693.92,-23519.89,28922.83,0.00 ,0.00 ,75393.95 ,0.87 ,144794.82 ,0.52 
6274,45-2010-11-06,11/6/2010,11/6/2010,45,"$794,698.77 ",0,69.71,2.809,182.4315571,8.899,11,2010,44,61839.01,1960.39,15636.07,-287101.04,280904.12,43231.64,-38759,-70074.42,-46720.7,112038.37,13176.04,-13693.92,-23519.89,0.00 ,0.00 ,75393.95 ,0.87 ,144794.82 ,0.52 
6275,45-2010-11-19,11/19/2010,11/19/2010,45,"$723,987.85 ",0,50.02,3,182.8989385,8.724,11,2010,46,-70710.92,61839.01,1960.39,15636.07,-287101.04,280904.12,43231.64,-38759,-70074.42,-46720.7,112038.37,13176.04,-13693.92,0.00 ,0.00 ,75393.95 ,0.87 ,144794.82 ,0.52 
6276,45-2010-11-26,11/26/2010,11/26/2010,45,"$1,182,500.16 ",1,46.15,3.039,182.7832769,8.724,11,2010,47,458512.31,-70710.92,61839.01,1960.39,15636.07,-287101.04,280904.12,43231.64,-38759,-70074.42,-46720.7,112038.37,13176.04,1107994.71 ,1049785.08 ,75393.95 ,0.87 ,144794.82 ,0.52 
6277,45-2010-12-02,12/2/2010,12/2/2010,45,"$656,988.64 ",1,27.73,2.773,181.982317,8.992,12,2010,48,-525511.52,458512.31,-70710.92,61839.01,1960.39,15636.07,-287101.04,280904.12,43231.64,-38759,-70074.42,-46720.7,112038.37,0.00 ,0.00 ,75393.95 ,0.87 ,144794.82 ,0.52 
6278,45-2010-12-03,12/3/2010,12/3/2010,45,"$765,687.42 ",0,45.8,2.818,182.1628441,8.992,12,2010,48,108698.78,-525511.52,458512.31,-70710.92,61839.01,1960.39,15636.07,-287101.04,280904.12,43231.64,-38759,-70074.42,-46720.7,732956.57 ,824949.44 ,75393.95 ,0.87 ,144794.82 ,0.52 
6279,45-2010-12-11,12/11/2010,12/11/2010,45,"$765,648.93 ",0,46.14,2.931,182.9916129,8.724,12,2010,49,-38.49,108698.78,-525511.52,458512.31,-70710.92,61839.01,1960.39,15636.07,-287101.04,280904.12,43231.64,-38759,-70074.42,0.00 ,0.00 ,75393.95 ,0.87 ,144794.82 ,0.52 
6280,45-2010-12-17,12/17/2010,12/17/2010,45,"$1,123,282.85 ",0,30.51,3.14,182.517732,8.724,12,2010,50,357633.92,-38.49,108698.78,-525511.52,458512.31,-70710.92,61839.01,1960.39,15636.07,-287101.04,280904.12,43231.64,-38759,1028685.66 ,1027537.54 ,75393.95 ,0.87 ,144794.82 ,0.52 
6281,45-2010-12-24,12/24/2010,12/24/2010,45,"$1,682,862.03 ",0,30.59,3.141,182.54459,8.724,12,2010,51,559579.18,357633.92,-38.49,108698.78,-525511.52,458512.31,-70710.92,61839.01,1960.39,15636.07,-287101.04,280904.12,43231.64,1360282.16 ,1033032.67 ,75393.95 ,0.87 ,144794.82 ,0.52 
6282,45-2010-12-31,12/31/2010,12/31/2010,45,"$679,156.20 ",1,29.67,3.179,182.5714479,8.724,12,2010,52,-1003705.83,559579.18,357633.92,-38.49,108698.78,-525511.52,458512.31,-70710.92,61839.01,1960.39,15636.07,-287101.04,280904.12,0.00 ,0.00 ,75393.95 ,0.87 ,144794.82 ,0.52 
6283,45-2011-01-04,1/4/2011,1/4/2011,45,"$712,425.76 ",0,37.27,3.638,185.1790167,8.521,1,2011,1,33269.56,-1003705.83,559579.18,357633.92,-38.49,108698.78,-525511.52,458512.31,-70710.92,61839.01,1960.39,15636.07,-287101.04,0.00 ,0.00 ,75393.95 ,0.87 ,144794.82 ,0.52 
6284,45-2011-01-07,1/7/2011,1/7/2011,45,"$791,495.25 ",0,74.04,3.748,185.9119885,8.625,1,2011,1,79069.49,33269.56,-1003705.83,559579.18,357633.92,-38.49,108698.78,-525511.52,458512.31,-70710.92,61839.01,1960.39,15636.07,0.00 ,0.00 ,75393.95 ,0.87 ,144794.82 ,0.52 
6285,45-2011-01-14,1/14/2011,1/14/2011,45,"$654,018.95 ",0,24.78,3.205,182.6585782,8.549,1,2011,2,-137476.3,79069.49,33269.56,-1003705.83,559579.18,357633.92,-38.49,108698.78,-525511.52,458512.31,-70710.92,61839.01,1960.39,0.00 ,0.00 ,75393.95 ,0.87 ,144794.82 ,0.52 
6286,45-2011-01-21,1/21/2011,1/21/2011,45,"$644,285.33 ",0,30.55,3.229,182.9193368,8.549,1,2011,3,-9733.62,-137476.3,79069.49,33269.56,-1003705.83,559579.18,357633.92,-38.49,108698.78,-525511.52,458512.31,-70710.92,61839.01,0.00 ,0.00 ,75393.95 ,0.87 ,144794.82 ,0.52 
6287,45-2011-01-28,1/28/2011,1/28/2011,45,"$617,207.58 ",0,24.05,3.237,183.1800955,8.549,1,2011,4,-27077.75,-9733.62,-137476.3,79069.49,33269.56,-1003705.83,559579.18,357633.92,-38.49,108698.78,-525511.52,458512.31,-70710.92,0.00 ,0.00 ,75393.95 ,0.87 ,144794.82 ,0.52 
6288,45-2011-02-09,2/9/2011,2/9/2011,45,"$726,482.39 ",0,70.63,3.703,186.6189274,8.625,2,2011,6,109274.81,-27077.75,-9733.62,-137476.3,79069.49,33269.56,-1003705.83,559579.18,357633.92,-38.49,108698.78,-525511.52,458512.31,0.00 ,0.00 ,75393.95 ,0.87 ,144794.82 ,0.52 
6289,45-2011-02-12,2/12/2011,2/12/2011,45,"$875,699.81 ",0,50.19,3.452,188.5024346,8.523,2,2011,6,149217.42,109274.81,-27077.75,-9733.62,-137476.3,79069.49,33269.56,-1003705.83,559579.18,357633.92,-38.49,108698.78,-525511.52,863155.30 ,843690.72 ,75393.95 ,0.87 ,144794.82 ,0.52 
6290,45-2011-02-18,2/18/2011,2/18/2011,45,"$802,253.41 ",0,40.7,3.245,183.9371353,8.549,2,2011,7,-73446.4,149217.42,109274.81,-27077.75,-9733.62,-137476.3,79069.49,33269.56,-1003705.83,559579.18,357633.92,-38.49,108698.78,0.00 ,0.00 ,75393.95 ,0.87 ,144794.82 ,0.52 
6291,45-2011-02-25,2/25/2011,2/25/2011,45,"$733,716.78 ",0,35.78,3.274,184.1625632,8.549,2,2011,8,-68536.63,-73446.4,149217.42,109274.81,-27077.75,-9733.62,-137476.3,79069.49,33269.56,-1003705.83,559579.18,357633.92,-38.49,0.00 ,0.00 ,75393.95 ,0.87 ,144794.82 ,0.52 
6292,45-2011-03-06,3/6/2011,3/6/2011,45,"$877,423.45 ",0,76.38,3.922,185.7545,8.521,3,2011,9,143706.67,-68536.63,-73446.4,149217.42,109274.81,-27077.75,-9733.62,-137476.3,79069.49,33269.56,-1003705.83,559579.18,357633.92,0.00 ,0.00 ,75393.95 ,0.87 ,144794.82 ,0.52 
6293,45-2011-03-18,3/18/2011,3/18/2011,45,"$733,564.77 ",0,46.66,3.631,184.809719,8.549,3,2011,11,-143858.68,143706.67,-68536.63,-73446.4,149217.42,109274.81,-27077.75,-9733.62,-137476.3,79069.49,33269.56,-1003705.83,559579.18,0.00 ,0.00 ,75393.95 ,0.87 ,144794.82 ,0.52 
6294,45-2011-03-25,3/25/2011,3/25/2011,45,"$719,737.25 ",0,41.76,3.625,184.9943679,8.549,3,2011,12,-13827.52,-143858.68,143706.67,-68536.63,-73446.4,149217.42,109274.81,-27077.75,-9733.62,-137476.3,79069.49,33269.56,-1003705.83,0.00 ,0.00 ,75393.95 ,0.87 ,144794.82 ,0.52 
6295,45-2011-04-02,4/2/2011,4/2/2011,45,"$759,442.33 ",0,28.73,3.231,183.4408542,8.549,4,2011,13,39705.08,-13827.52,-143858.68,143706.67,-68536.63,-73446.4,149217.42,109274.81,-27077.75,-9733.62,-137476.3,79069.49,33269.56,803450.32 ,760928.44 ,75393.95 ,0.87 ,144794.82 ,0.52 
6296,45-2011-04-03,4/3/2011,4/3/2011,45,"$761,880.36 ",0,38.65,3.433,184.3879911,8.549,4,2011,13,2438.03,39705.08,-13827.52,-143858.68,143706.67,-68536.63,-73446.4,149217.42,109274.81,-27077.75,-9733.62,-137476.3,79069.49,0.00 ,0.00 ,75393.95 ,0.87 ,144794.82 ,0.52 
6297,45-2011-04-11,4/11/2011,4/11/2011,45,"$833,429.22 ",0,43.92,3.551,187.9703629,8.523,4,2011,15,71548.86,2438.03,39705.08,-13827.52,-143858.68,143706.67,-68536.63,-73446.4,149217.42,109274.81,-27077.75,-9733.62,-137476.3,0.00 ,0.00 ,75393.95 ,0.87 ,144794.82 ,0.52 
6298,45-2011-04-15,4/15/2011,4/15/2011,45,"$765,270.02 ",0,53.69,3.821,185.5339821,8.521,4,2011,15,-68159.2,71548.86,2438.03,39705.08,-13827.52,-143858.68,143706.67,-68536.63,-73446.4,149217.42,109274.81,-27077.75,-9733.62,0.00 ,0.00 ,75393.95 ,0.87 ,144794.82 ,0.52 
6299,45-2011-04-22,4/22/2011,4/22/2011,45,"$813,630.44 ",0,53.04,3.892,185.6684673,8.521,4,2011,16,48360.42,-68159.2,71548.86,2438.03,39705.08,-13827.52,-143858.68,143706.67,-68536.63,-73446.4,149217.42,109274.81,-27077.75,0.00 ,0.00 ,75393.95 ,0.87 ,144794.82 ,0.52 
